issn_buscado,openalex_id,works_count,cited_by_count,h_index,2yr_mean_citedness,is_in_openalex,error
2316-9095,S4210238242,592,4012,29,0.3230769230769231,True,
1984-1124,S4210239694,580,224,7,0.04081632653061224,True,
1982-0313;2358-0003,,0,0,0,0.0,False,
1806-4906;1984-591X,,0,0,0,0.0,False,
2676-0436,,0,0,0,0.0,False,
2177-6644,S4210230137,234,97,4,0.030612244897959183,True,
2358-6974;2594-4932,,0,0,0,0.0,False,
1518-8795,S4210167575,773,2892,20,0.6057692307692307,True,
2447-4363,,0,0,0,0.0,False,
2595-3257,,0,0,0,0.0,False,
1806-3993,S4210205447,370,439,9,0.1276595744680851,True,
1414-5685;2317-6121,,0,0,0,0.0,False,
2447-9195,S4387997532,0,0,3,0.2840909090909091,True,
2238-913X,S4210209032,708,2019,18,0.2967032967032967,True,
1807-989X;2359-0092,,0,0,0,0.0,False,
1677-7395;1679-0944,,0,0,0,0.0,False,
2763-8979,,0,0,0,0.0,False,
2763-8952,,0,0,0,0.0,False,
2595-6175,,0,0,0,0.0,False,
2594-8806,,0,0,0,0.0,False,
1677-6402;2176-9184,,0,0,0,0.0,False,
2675-0104,S4210207078,228,18,2,0.0,True,
2447-5971,,0,0,0,0.0,False,
2358-0763,S2737788577,273,302,7,0.10638297872340426,True,
2359-5035,S4306527117,214,20,1,0.0,True,
2595-7376,S4210209550,177,215,7,0.1232876712328767,True,
2675-1569,,0,0,0,0.0,False,
1806-5104;1984-2686,,0,0,0,0.0,False,
1676-3939;2317-6776,,0,0,0,0.0,False,
1982-6524,S4210185940,512,569,9,0.0,True,
1516-3687;1980-6906,,0,0,0,0.0,False,
2595-2803,S4210236448,280,79,4,0.049586776859504134,True,
2179-5924;2316-7750,,0,0,0,0.0,False,
1807-5509;1981-4690,,0,0,0,0.0,False,
2763-8405,S4210192614,203,175,4,0.3894736842105263,True,
2179-6750,S2764976939,647,958,15,0.1,True,
2596-2493,S4404661695,0,0,0,0.0,True,
2359-0777,S4210177735,417,827,10,0.18627450980392157,True,
2175-5892,S4210231942,287,86,3,0.2,True,
2178-3306,S4210173819,51,12,2,0.09090909090909091,True,
0006-6079;2447-0945,,0,0,0,0.0,False,
2764-9342;2764-9350,,0,0,0,0.0,False,
2596-0377,,0,0,0,0.0,False,
0103-5371;1980-8623,,0,0,0,0.0,False,
2359-0106,S4210231671,285,101,3,0.0,True,
2177-8310,S4210226534,416,874,12,0.2892561983471074,True,
1984-6096;2177-3432,,0,0,0,0.0,False,
2594-7060,,0,0,0,0.0,False,
1981-4119,S4393913278,0,0,0,0.0,True,
1982-6206,S2764825727,782,1524,15,0.15436241610738255,True,
2316-2007;2446-9491,,0,0,0,0.0,False,
1983-5922;2178-2792,,0,0,0,0.0,False,
1415-8604,,0,0,0,0.0,False,
1982-3037,S4210200318,414,94,4,0.06923076923076923,True,
1519-7972;1981-4682,,0,0,0,0.0,False,
2447-4266,S2737864532,1010,984,10,0.07575757575757576,True,
1415-2843;1809-2667,,0,0,0,0.0,False,
2177-5184,S4210240795,669,3866,19,0.9642857142857143,True,
2236-1960,S2738191830,702,3707,22,0.9833333333333333,True,
2448-3753,,0,0,0,0.0,False,
1414-5138;2318-1982,,0,0,0,0.0,False,
2175-4411,S2764650929,626,909,11,0.7254901960784313,True,
2316-3100,S4210176317,291,381,8,0.18947368421052632,True,
2238-7374;2448-1270,,0,0,0,0.0,False,
1518-6369;1982-7687,,0,0,0,0.0,False,
0104-3757;1983-1730,,0,0,0,0.0,False,
1981-8076,S4210218465,819,3770,25,0.20253164556962025,True,
1808-3536,S2736391685,988,1684,18,0.35714285714285715,True,
1414-7165;2446-6905,,0,0,0,0.0,False,
0104-9712;2179-4790,,0,0,0,0.0,False,
2448-2390,S4210203031,171,44,2,0.0,True,
2448-3583,S4210186532,316,1399,18,0.651685393258427,True,
2316-5758,S4210205768,816,631,7,0.05555555555555555,True,
1679-7817;1679-7825,,0,0,0,0.0,False,
2526-7655,,0,0,0,0.0,False,
1808-2289,,0,0,0,0.0,False,
2177-1626,S4387289717,0,0,5,0.21296296296296297,True,
2358-4432,,0,0,0,0.0,False,
2317-6628,,0,0,0,0.0,False,
1982-2596,S2737958540,559,1367,13,0.367816091954023,True,
2525-8036;2595-6051,,0,0,0,0.0,False,
1809-0761,S2736578508,336,250,6,0.21052631578947367,True,
2525-426X,S4210217422,690,482,9,0.06896551724137931,True,
2447-1747,S4306511295,664,769,10,0.2191780821917808,True,
0100-3143;2175-6236,,0,0,0,0.0,False,
1678-8982;1984-6606,,0,0,0,0.0,False,
1806-2261;2236-5710,,0,0,0,0.0,False,
2179-135X,S4210205459,370,67,3,0.041237113402061855,True,
2764-8044,S4387282678,0,0,10,0.31,True,
2359-6007,S4210209335,59,24,2,0.13333333333333333,True,
2175-0769,,0,0,0,0.0,False,
2237-3365;2317-417X,,0,0,0,0.0,False,
2596-027X,,0,0,0,0.0,False,
1679-1363;2358-2480,,0,0,0,0.0,False,
0102-1117;2526-0847,,0,0,0,0.0,False,
1983-8220,S4210209767,136,374,9,0.0,True,
2763-8200,,0,0,0,0.0,False,
2965-291X,,0,0,0,0.0,False,
1981-1969,S4210169763,466,835,13,0.14,True,
1984-9532;2175-2346,,0,0,0,0.0,False,
2357-8009,S4404670067,0,0,0,0.0,True,
1518-0158;2316-4018,,0,0,0,0.0,False,
1983-6740,,0,0,0,0.0,False,
2179-426X,S2736745348,1027,1188,10,0.1590909090909091,True,
1808-4524;2176-9478,,0,0,0,0.0,False,
2175-3849;2674-8908,,0,0,0,0.0,False,
2675-1860;2675-1895,,0,0,0,0.0,False,
1809-4678;2675-6617,,0,0,0,0.0,False,
2317-0360,S4387286069,0,0,1,0.047619047619047616,True,
1677-1222,S4210172248,525,404,7,0.1111111111111111,True,
1982-1956,S2738282854,685,1029,14,0.2413793103448276,True,
1518-6911;1982-3010,,0,0,0,0.0,False,
2594-9179,S4210236724,194,145,6,0.027777777777777776,True,
1415-8876;1678-8621,,0,0,0,0.0,False,
2317-191X;2317-5451,,0,0,0,0.0,False,
1980-4016,S2738977772,539,433,7,0.25842696629213485,True,
0031-1049;1807-0205,,0,0,0,0.0,False,
0102-4582;2236-2878,,0,0,0,0.0,False,
1516-7712;2316-8056,,0,0,0,0.0,False,
2178-7638,S2737133272,311,445,9,0.13095238095238096,True,
2238-9172,S4210194005,190,37,3,0.04225352112676056,True,
2965-209X;2965-2103,,0,0,0,0.0,False,
1982-193X;2177-207X,,0,0,0,0.0,False,
1982-3916,S4210232934,376,216,5,0.08064516129032258,True,
2237-9290,S4210178536,227,333,8,0.03333333333333333,True,
2318-2881,S4210188868,259,360,8,0.16393442622950818,True,
2358-7504,S4210197664,158,115,5,0.03225806451612903,True,
2316-9249,S4210188205,314,119,4,0.09876543209876543,True,
1518-5192;1518-8361,,0,0,0,0.0,False,
2237-339X,,0,0,0,0.0,False,
2447-2336,S4210199001,129,59,4,0.023255813953488372,True,
2237-2717,S4210203130,283,465,9,0.3619047619047619,True,
2175-1609,S4210208975,408,244,7,0.18666666666666668,True,
1677-1281,,0,0,0,0.0,False,
1679-1983;2317-7160,,0,0,0,0.0,False,
1981-0997,S4210224485,1441,8166,26,0.5,True,
2179-8427,S4210235954,370,453,9,0.09302325581395349,True,
2177-6199,S143728810,1086,7711,35,0.40404040404040403,True,
1808-9429;2318-7999,,0,0,0,0.0,False,
1517-4522;1807-0337,,0,0,0,0.0,False,
0103-5525;2238-7625,,0,0,0,0.0,False,
1806-6976,S4210209464,677,2495,19,0.4375,True,
2318-9665;2674-6867,,0,0,0,0.0,False,
1984-5561,S4210167980,340,79,3,0.014492753623188406,True,
2177-3548,S4210176552,332,703,11,0.30612244897959184,True,
1809-5844;1980-3508,,0,0,0,0.0,False,
1983-4713;2176-3275,,0,0,0,0.0,False,
2965-193X,,0,0,0,0.0,False,
1679-8902,S4210221855,271,12,2,0.0,True,
2676-0029,S4210217709,167,323,9,0.3723404255319149,True,
1414-0381;2316-6134,,0,0,0,0.0,False,
0100-0888;2236-0999,,0,0,0,0.0,False,
2675-164X,S4394906786,0,0,1,0.16666666666666666,True,
2316-4786,S4210190859,299,79,3,0.06779661016949153,True,
1676-7640,S4210185481,378,308,5,0.041666666666666664,True,
0103-6963;2596-304X,,0,0,0,0.0,False,
1809-0257;2525-8222,,0,0,0,0.0,False,
1982-9949,S2737402097,379,878,11,0.10309278350515463,True,
2446-9424,S4210183452,413,1141,12,0.3815789473684211,True,
1983-036X,S4210186985,315,185,4,0.043010752688172046,True,
0103-1090;2594-6501,,0,0,0,0.0,False,
2176-4174,S4389158175,0,0,1,0.03225806451612903,True,
0104-0529;2317-4307,,0,0,0,0.0,False,
1516-1536;2763-9355,,0,0,0,0.0,False,
1808-5385,S4210221436,491,62,3,0.04,True,
2448-1394,S4394708402,0,0,0,0.0,True,
1807-1856;2525-5924,,0,0,0,0.0,False,
2318-9304,S4210214103,287,54,3,0.014705882352941176,True,
2675-9616,S4387289886,0,0,3,0.21100917431192662,True,
0103-1457;2178-4612,,0,0,0,0.0,False,
1516-1692;2448-3338,,0,0,0,0.0,False,
1983-1498,S4210192385,520,29,2,0.0,True,
1414-3518;2236-3459,,0,0,0,0.0,False,
0103-3638;2236-4242,,0,0,0,0.0,False,
2596-3201;2674-8835,,0,0,0,0.0,False,
2358-5420,,0,0,0,0.0,False,
0104-4443;2965-1557,,0,0,0,0.0,False,
1982-4017,S2737596902,665,2032,18,0.171875,True,
2595-2579,S4210231547,40,0,1,0.017857142857142856,True,
2359-182X,S2739118506,147,42,3,0.10810810810810811,True,
2447-794X,S4220651539,40,1,1,0.0,True,
2965-4904,S4387292267,0,0,1,0.023809523809523808,True,
1807-2194;2238-1279,,0,0,0,0.0,False,
1981-3384,,0,0,0,0.0,False,
2448-2277,S4210229002,52,18,2,0.0,True,
1518-9325;1980-8518,,0,0,0,0.0,False,
2763-6976,S4210236207,206,56,3,0.104,True,
2237-9029,S4210240938,422,688,11,0.22727272727272727,True,
2176-8625,S4404678015,0,0,0,0.0,True,
1677-1001;2763-8804,,0,0,0,0.0,False,
1678-7145;2318-4558,,0,0,0,0.0,False,
1413-9073;2358-4114,,0,0,0,0.0,False,
1678-7846;2359-246X,,0,0,0,0.0,False,
2357-9889,,0,0,0,0.0,False,
1414-7564;1982-7830,,0,0,0,0.0,False,
2318-9282,S4220651110,75,21,2,0.18181818181818182,True,
1984-4247;1984-4255,,0,0,0,0.0,False,
2317-2932,S2738855577,374,395,8,0.043478260869565216,True,
2175-5841,S2737178654,1330,989,11,0.1794871794871795,True,
2175-5787,S2736899031,481,966,11,0.24390243902439024,True,
1516-5981;2238-7714,,0,0,0,0.0,False,
0104-639X;2317-9511,,0,0,0,0.0,False,
0034-7612;1982-3134,,0,0,0,0.0,False,
2358-6311,,0,0,0,0.0,False,
2319-0817,S4210174260,309,721,8,0.24615384615384617,True,
1414-8846;2317-6474,,0,0,0,0.0,False,
1807-9660;2525-5908,,0,0,0,0.0,False,
2316-364X,,0,0,0,0.0,False,
2965-5773,,0,0,0,0.0,False,
2676-0223,,0,0,0,0.0,False,
1982-1506,,0,0,0,0.0,False,
1518-2487,S2738308076,441,243,7,0.16,True,
2316-3313;2316-3798,,0,0,0,0.0,False,
1413-4969;2317-224X,,0,0,0,0.0,False,
1983-8921,S4210227385,233,128,4,0.05454545454545454,True,
2358-6303,S2738848025,527,1927,15,0.45348837209302323,True,
2179-7528,S4210240404,421,226,5,0.03278688524590164,True,
1808-5792;2176-5308,,0,0,0,0.0,False,
1809-3124;1983-5744,,0,0,0,0.0,False,
2525-4804,S4210218488,120,155,5,0.14754098360655737,True,
2447-6447,S4394906763,0,0,1,0.0,True,
2675-1305,S4210213930,152,340,7,0.42528735632183906,True,
1413-053X;2447-4207,,0,0,0,0.0,False,
2446-6646,S4210215600,131,60,4,0.0,True,
0104-5962;2238-2097,,0,0,0,0.0,False,
1983-4063,S4210188846,1167,9938,37,0.9230769230769231,True,
1808-9569;2446-4775,,0,0,0,0.0,False,
2176-6665,S2737224959,875,1733,16,0.1951219512195122,True,
1519-7077;1808-057X,,0,0,0,0.0,False,
0020-3874;2316-901X,,0,0,0,0.0,False,
2763-700X,S4210223356,93,70,4,0.16129032258064516,True,
0103-1538;2236-4994,,0,0,0,0.0,False,
2595-0630,S4210205916,179,68,3,0.05454545454545454,True,
2236-0107,S4210185070,145,128,5,0.03125,True,
1984-3755;2175-1838,,0,0,0,0.0,False,
2238-8753,S4210240082,1153,1544,12,0.16352201257861634,True,
2675-3944,S4210216848,13,1,1,0.0,True,
2526-4745,,0,0,0,0.0,False,
2595-3621,S4210221185,892,631,10,0.16666666666666666,True,
1676-157X;2595-752X,,0,0,0,0.0,False,
2525-3646,,0,0,0,0.0,False,
2595-4148,,0,0,0,0.0,False,
0100-1302;2447-6595,,0,0,0,0.0,False,
1984-4891,S4210219648,55,12,1,0.0,True,
2358-3703,S4210202011,237,100,4,0.0,True,
0361-6525;2447-8067,,0,0,0,0.0,False,
2526-6675,S4210183806,164,85,3,0.02857142857142857,True,
2177-9384,,0,0,0,0.0,False,
1809-1636,S4210233737,241,217,6,0.16037735849056603,True,
2316-297X,S4210175510,430,2217,20,0.15037593984962405,True,
1980-4407,S4210205662,452,1356,15,0.313953488372093,True,
2527-2640,,0,0,0,0.0,False,
2318-8413,S2737746981,652,1126,11,0.18888888888888888,True,
0103-5908;2318-8650,,0,0,0,0.0,False,
0102-4469;2176-8757,,0,0,0,0.0,False,
2175-3687,,0,0,0,0.0,False,
2176-9230,S4210209680,327,503,8,0.06666666666666667,True,
1984-9222,S4210232384,445,627,8,0.1038961038961039,True,
0101-9562;2177-7055,,0,0,0,0.0,False,
1677-860X;2763-5201,,0,0,0,0.0,False,
1517-7793;2674-8126,,0,0,0,0.0,False,
0104-7795;2317-0190,,0,0,0,0.0,False,
2319-0566,S4210184239,210,91,3,0.38333333333333336,True,
1414-3097;2179-5177,,0,0,0,0.0,False,
2177-6210,S2736521713,947,1190,14,0.038461538461538464,True,
2178-5198;2178-5201,,0,0,0,0.0,False,
1415-6490;2178-8189,,0,0,0,0.0,False,
0103-751X;2526-4885,,0,0,0,0.0,False,
1981-7169,S4210231720,661,155,5,0.0136986301369863,True,
0103-9989;2316-9036,,0,0,0,0.0,False,
1678-6785;1984-6754,,0,0,0,0.0,False,
1517-7602,,0,0,0,0.0,False,
0104-4036;1809-4465,,0,0,0,0.0,False,
1807-1953;1872-0234,,0,0,0,0.0,False,
1676-8019,S4306529094,663,906,13,0.39436619718309857,True,
2526-138X,,0,0,0,0.0,False,
1982-7814,S2739165297,425,406,8,0.14285714285714285,True,
2357-9617,S4210185042,125,72,3,0.0990990990990991,True,
2525-5444,S4210202102,184,138,5,0.07246376811594203,True,
2526-9518,,0,0,0,0.0,False,
2525-3441,S4387284833,0,0,1,0.017543859649122806,True,
2595-4431,,0,0,0,0.0,False,
0556-5782;2316-9397,,0,0,0,0.0,False,
1983-5213,S2738829075,496,573,9,0.3163265306122449,True,
1982-1247,S4210212902,434,1263,13,0.24096385542168675,True,
0034-7183;2176-6681,,0,0,0,0.0,False,
1982-6745,S2736827263,1697,4080,21,0.09090909090909091,True,
2317-6350,,0,0,0,0.0,False,
1983-9030,S4210226967,713,1716,15,0.2413793103448276,True,
1517-3127;2527-0141,,0,0,0,0.0,False,
0104-270X;2176-4603,,0,0,0,0.0,False,
1807-3026,S4306527638,262,131,6,0.06201550387596899,True,
2359-2087,S4210195043,310,447,6,0.0,True,
2525-7870,S2736781414,1320,427,6,0.02830188679245283,True,
2316-1205,S4210221938,196,65,4,0.08695652173913043,True,
2525-4332,S4210210880,143,70,3,0.1044776119402985,True,
2236-6377,S4210200325,352,248,6,0.10465116279069768,True,
2595-7414,,0,0,0,0.0,False,
2596-0504,,0,0,0,0.0,False,
1415-7403;2317-4153,,0,0,0,0.0,False,
2317-4722,S4210229445,286,50,4,0.02,True,
0103-3786;2318-0889,,0,0,0,0.0,False,
2525-8508,,0,0,0,0.0,False,
2179-8079,,0,0,0,0.0,False,
2595-5713,,0,0,0,0.0,False,
2238-8184,S4210168389,247,43,3,0.040160642570281124,True,
2525-2801,,0,0,0,0.0,False,
2237-4965,S4210184665,31,3,1,0.0,True,
2236-2711,S4404677846,0,0,1,0.0,True,
1980-7031,,0,0,0,0.0,False,
1809-1466;2527-0230,,0,0,0,0.0,False,
0103-6815,,0,0,0,0.0,False,
2317-6172,S68478772,557,2339,21,0.4691358024691358,True,
2594-5246,,0,0,0,0.0,False,
1809-0354,S4210225567,706,949,12,0.05128205128205128,True,
2674-8754,,0,0,0,0.0,False,
1980-1726,S4210233699,545,1326,12,0.21333333333333335,True,
2526-1746,S4210202614,31,58,4,0.0,True,
1516-4136;2177-2738,,0,0,0,0.0,False,
2595-0967,S4210207412,170,192,6,0.32432432432432434,True,
0100-2430;2527-2179,,0,0,0,0.0,False,
2359-4489,S4210182231,155,15,2,0.0967741935483871,True,
1516-0785;1981-4070,,0,0,0,0.0,False,
1982-2553,S2738345454,802,1526,15,0.10714285714285714,True,
2595-6116,,0,0,0,0.0,False,
1982-2014,S4210220319,448,492,8,0.06097560975609756,True,
2447-0228,S2764766405,523,543,10,0.49295774647887325,True,
1519-5481;2238-5169,,0,0,0,0.0,False,
2763-7719,S4210193165,59,303,15,1.6666666666666667,True,
1808-9143;2596-0075,,0,0,0,0.0,False,
2358-9817,,0,0,0,0.0,False,
2176-4573,S2737243640,630,1443,15,0.18404907975460122,True,
1516-9537;2238-037X,,0,0,0,0.0,False,
1414-6339;1984-6061,,0,0,0,0.0,False,
2177-4153,S4210190213,235,285,7,0.08928571428571429,True,
2237-6844,S4393913292,0,0,0,0.0,True,
2675-536X,,0,0,0,0.0,False,
2965-4068,,0,0,0,0.0,False,
2238-6270,S2737946771,631,264,4,0.037383177570093455,True,
2318-1265,S4210196218,362,3449,20,1.647887323943662,True,
0104-4311;2177-6059,,0,0,0,0.0,False,
2965-1506,S4387287903,0,0,15,0.4666666666666667,True,
1983-3717,S2736995899,303,285,6,0.09615384615384616,True,
1982-8942;2178-0234,,0,0,0,0.0,False,
1981-4526,S4210176804,582,267,5,0.0,True,
1678-5002,S4210185081,101,112,3,0.09090909090909091,True,
2448-296X,S4210210908,308,139,5,0.17894736842105263,True,
1983-9928,S4210219911,689,1018,11,0.21428571428571427,True,
1415-4676;1980-6183,,0,0,0,0.0,False,
2525-510X,S2738393559,347,995,11,0.8064516129032258,True,
1984-3372,S2736360081,456,1480,10,0.023255813953488372,True,
2318-8499,S2738777425,227,74,5,0.152,True,
2965-0178,,0,0,0,0.0,False,
2359-1269,S4210179715,123,22,2,0.1724137931034483,True,
2176-5634,S4210231768,373,415,7,0.125,True,
2358-3363,S4210190389,428,390,7,0.2191780821917808,True,
2965-4521,S4387997990,0,0,1,0.02127659574468085,True,
0103-1570;1982-4513,,0,0,0,0.0,False,
1516-9286;1981-3082,,0,0,0,0.0,False,
1984-5987,S2764737586,538,986,11,0.45,True,
1980-0614,S4210219494,867,527,10,0.06086956521739131,True,
2238-2925,S2739235018,92,268,8,0.0,True,
1414-3917;2448-2137,,0,0,0,0.0,False,
2317-3394,S2738102776,369,855,12,0.3142857142857143,True,
2238-3360,S2736713061,557,1719,17,0.1791044776119403,True,
2359-6082,S4210229337,98,337,4,0.27419354838709675,True,
1982-0496,S4306527118,188,157,5,0.1891891891891892,True,
1518-5249;2595-4733,,0,0,0,0.0,False,
1807-5193,S4387287250,0,0,3,0.18421052631578946,True,
1806-0331;2316-3933,,0,0,0,0.0,False,
2675-7648,S4210179862,113,17,2,0.0125,True,
1516-3865;2175-8077,,0,0,0,0.0,False,
2237-1508,S4210206972,370,90,3,0.12,True,
2316-770X;2965-6931,,0,0,0,0.0,False,
2316-9877,S4210195516,54,16,2,0.02040816326530612,True,
1676-6288,S4210217043,450,512,9,0.02564102564102564,True,
2675-6781,,0,0,0,0.0,False,
1679-9291;1807-8648,,0,0,0,0.0,False,
1413-7372;1807-0329,,0,0,0,0.0,False,
2236-5788,S4210214598,485,63,4,0.0,True,
2448-0320,S4210209643,133,81,6,0.1774193548387097,True,
1677-0439;1983-148X,,0,0,0,0.0,False,
2359-6252,,0,0,0,0.0,False,
2317-0840,,0,0,0,0.0,False,
2319-0485,S4210214751,98,77,3,0.07547169811320754,True,
2238-0167;2764-5525,,0,0,0,0.0,False,
2317-2363,S2738069703,357,317,6,0.17346938775510204,True,
0103-2070;1809-4554,,0,0,0,0.0,False,
1806-6720;1983-6635,,0,0,0,0.0,False,
1983-4659,S4210211684,877,2346,15,0.8902439024390244,True,
2318-891X,S4210171190,80,47,4,0.04,True,
1980-5918,S2738198970,1267,8858,31,0.6453488372093024,True,
2316-1795,S2738847818,295,93,4,0.15384615384615385,True,
2358-3037,S4210200140,340,49,3,0.037037037037037035,True,
1984-9036,S2738627453,502,364,6,0.05154639175257732,True,
2358-2790,,0,0,0,0.0,False,
1678-2089;2178-9258,,0,0,0,0.0,False,
2358-3878,S2738746804,319,56,3,0.0,True,
2238-5533,S4306501513,533,487,7,0.34523809523809523,True,
1980-0584;1980-5101,,0,0,0,0.0,False,
1981-5239,S2738421203,348,315,7,0.015873015873015872,True,
1517-784X;2317-6822,,0,0,0,0.0,False,
2236-9473,S2739457399,490,535,9,0.07936507936507936,True,
2317-2215,S4210233395,309,284,5,0.0,True,
2447-7087,S4210230496,137,70,3,0.0,True,
2177-6288,S2738767579,698,149,5,0.0,True,
2177-7675;2179-9067,,0,0,0,0.0,False,
0100-4670;1678-4618,,0,0,0,0.0,False,
2179-3565,S4210234983,481,1257,14,0.6627906976744186,True,
2595-4164,,0,0,0,0.0,False,
2318-423X,S4210240562,188,86,3,0.0,True,
2674-7375,S4210223472,121,85,3,0.025,True,
2316-5197,S4404660695,0,0,0,0.0,True,
2178-0544;2358-3622,,0,0,0,0.0,False,
2527-1849,S4210218978,197,30,2,0.0,True,
2236-6040,S2739130039,34,51,2,0.0,True,
2446-8134;2446-8142,,0,0,0,0.0,False,
1516-2893,S2764845062,52,5,2,0.0,True,
1808-3765;1808-8546,,0,0,0,0.0,False,
1517-395X;2175-8034,,0,0,0,0.0,False,
1413-294X;1678-4669,,0,0,0,0.0,False,
1518-0581;2595-8127,,0,0,0,0.0,False,
1519-6895;2236-3467,,0,0,0,0.0,False,
0303-9838;2318-8235,,0,0,0,0.0,False,
0103-9709;2448-1750,,0,0,0,0.0,False,
2317-8825,S4210193427,14,21,3,0.15625,True,
1809-8207,S2738472558,1664,966,10,0.14285714285714285,True,
2674-7227,,0,0,0,0.0,False,
2358-2405,,0,0,0,0.0,False,
2764-0647,,0,0,0,0.0,False,
1983-2850,S4306526201,108,76,4,0.0,True,
2177-3246,S4387997380,0,0,1,0.04,True,
0104-4249;1983-196X,,0,0,0,0.0,False,
1984-4921,S4210180769,217,104,5,0.01680672268907563,True,
2358-1972,S4387287342,0,0,4,0.08888888888888889,True,
1519-843X;1982-8136,,0,0,0,0.0,False,
1807-8583,S2739345066,724,554,8,0.09302325581395349,True,
2358-3231,S4210213786,226,37,3,0.028169014084507043,True,
1980-332X;2594-8962,,0,0,0,0.0,False,
1678-5320;2178-0447,,0,0,0,0.0,False,
0103-734X,S4210219339,610,1575,14,0.24561403508771928,True,
1809-7197,S4210207705,146,72,4,0.07042253521126761,True,
2316-9230,S4210183564,425,143,4,0.03636363636363636,True,
2965-6443,,0,0,0,0.0,False,
2965-1263,S4387287340,0,0,1,0.2,True,
1980-9662;2764-1910,,0,0,0,0.0,False,
2965-1085,,0,0,0,0.0,False,
1808-8031,S4210226692,667,291,5,0.06329113924050633,True,
2965-6508,,0,0,0,0.0,False,
1679-5458;1808-5210,,0,0,0,0.0,False,
1516-1285;2447-8717,,0,0,0,0.0,False,
0103-3557;2763-9045,,0,0,0,0.0,False,
1980-9735,S4210177939,2395,2273,12,0.3,True,
2446-6549,S4210197220,438,1199,8,0.08333333333333333,True,
1984-6266,S4210222395,559,735,9,0.22784810126582278,True,
1984-249X;2179-4960,,0,0,0,0.0,False,
1982-7636,S4210184288,831,346,8,0.15833333333333333,True,
1980-5128;2317-5125,,0,0,0,0.0,False,
1809-5968;2318-101X,,0,0,0,0.0,False,
1982-2243,S4210232419,201,142,5,0.1527777777777778,True,
1983-7801,S4210184267,217,44,4,0.11235955056179775,True,
2526-9488,S4210213924,124,41,3,0.1346153846153846,True,
2238-1651,S4210233085,58,3,1,0.037037037037037035,True,
2675-3553,S4404668919,0,0,1,0.0,True,
1981-4062,S2738207158,371,118,4,0.041666666666666664,True,
2763-9908,,0,0,0,0.0,False,
1414-722X;2175-7976,,0,0,0,0.0,False,
2595-8569,S4387281905,0,0,2,0.058823529411764705,True,
0100-512X;1981-5336,,0,0,0,0.0,False,
2179-0612,S2736910525,300,440,8,0.09090909090909091,True,
2675-4754,S4210216849,98,46,3,0.04918032786885246,True,
1984-428X;2316-1817,,0,0,0,0.0,False,
2318-8081,S4210240339,270,837,5,0.14457831325301204,True,
0103-4979;1983-8239,,0,0,0,0.0,False,
2175-8131,S4210184660,285,115,4,0.05128205128205128,True,
2318-8960;2446-6492,,0,0,0,0.0,False,
1983-2478,S4210168013,283,168,6,0.08928571428571429,True,
2595-4490,S4210212464,286,138,4,0.10843373493975904,True,
0103-815X,S4387288185,0,0,1,0.023809523809523808,True,
0103-6351;1980-5381,,0,0,0,0.0,False,
2525-3425,S4210240742,182,66,4,0.06756756756756757,True,
2236-3904,S2736781941,416,486,10,0.26666666666666666,True,
2238-6084,S4210174453,454,79,4,0.1,True,
2966-0408,S4404674735,0,0,1,0.0,True,
2236-3629;2317-0573,,0,0,0,0.0,False,
2176-5227,,0,0,0,0.0,False,
2763-6119,S4210186227,103,125,5,0.2857142857142857,True,
2595-976X,S4210237379,152,159,4,0.12903225806451613,True,
2965-0763,S4387287209,0,0,1,0.0,True,
